comments,description,duration,event,languages,main_speaker,name,num_speaker,published_date,speaker_occupation,tags,title,url,views
225,"In a courageous, intensely emotional talk at the city council in Fort Worth, Texas, councilman Joel Burns reaches out to the targets of teen bullying -- kids who are gay, perceived as gay, or just different -- with a vital message about their lives, and the harassment they face.",775,Fort Worth City Council,0,Joel Burns,Joel Burns: A message to gay teens: It gets better,1,1287307320,City councilman,"['LGBT', 'TEDYouth', 'humanity', 'social change', 'society', 'violence']",A message to gay teens: It gets better,"https://www.ted.com/talks/joel_burns_tells_gay_teens_it_gets_better",278672
718,"What do you think of people in poverty? Maybe what Jessica Jackley once did: ""they"" need ""our"" help, in the form of a few coins in a jar. The co-founder of Kiva.org talks about how her attitude changed -- and how her work with microloans has brought new power to people who live on a few dollars a day.",1113,TEDGlobal 2010,35,Jessica Jackley,"Jessica Jackley: Poverty, money -- and love",1,1287394020,Microlender,"['business', 'entrepreneur', 'global issues', 'poverty', 'social change', 'women in business']","Poverty, money -- and love","https://www.ted.com/talks/jessica_jackley_poverty_money_and_love",1359611
266,"Did you know you have functioning neurons in your intestines -- about a hundred million of them? Food scientist Heribert Watzke tells us about the ""hidden brain"" in our gut and the surprising things it makes us feel.",914,TEDGlobal 2010,29,Heribert Watzke,Heribert Watzke: The brain in your gut,1,1287475740,Food scientist,"['biology', 'food', 'science', 'technology']",The brain in your gut,"https://www.ted.com/talks/heribert_watzke_the_brain_in_your_gut",1342475
259,Artist Dianna Cohen shares some tough truths about plastic pollution in the ocean and in our lives -- and some thoughts on how to free ourselves from the plastic gyre.,318,Mission Blue Voyage,32,Dianna Cohen,Dianna Cohen: Tough truths about plastic pollution,1,1287572760,Artist and activist,"['Anthropocene', 'consumerism', 'global issues', 'green', 'mission blue', 'oceans', 'plastic']",Tough truths about plastic pollution,"https://www.ted.com/talks/dianna_cohen_tough_truths_about_plastic_pollution",688861
135,"In a series of witty punchlines, Patrick Chappatte makes a poignant case for the power of the humble cartoon. His projects in Lebanon, West Africa and Gaza show how, in the right hands, the pencil can illuminate serious issues and bring the most unlikely people together.",752,TEDGlobal 2010,39,Patrick Chappatte,Patrick Chappatte: The power of cartoons,1,1287650880,Editorial cartoonist,"['art', 'media', 'news', 'war']",The power of cartoons,"https://www.ted.com/talks/patrick_chappatte_the_power_of_cartoons",759736
63,"David Byrne sings the Talking Heads' 1988 hit, ""(Nothing But) Flowers."" He's accompanied by Thomas Dolby and string quartet Ethel, who made up the TED2010 house band.",195,TED2010,34,"David Byrne, Ethel + Thomas Dolby","David Byrne, Ethel + Thomas Dolby: ""(Nothing But) Flowers"" with string quartet",3,1287737340,Electronic music pioneer,"['future', 'garden', 'music', 'performance', 'society']","""(Nothing But) Flowers"" with string quartet","https://www.ted.com/talks/david_byrne_sings_nothing_but_flowers",621361
190,"Engineer RA Mashelkar shares three stories of ultra-low-cost design from India that use bottom-up rethinking, and some clever engineering, to bring expensive products (cars, prosthetics) into the realm of the possible for everyone.",1180,TEDIndia 2009,23,R.A. Mashelkar,R.A. Mashelkar: Breakthrough designs for ultra-low-cost products,1,1287997620,"Scientist, innovator","['business', 'design', 'economics', 'industrial design', 'technology']",Breakthrough designs for ultra-low-cost products,"https://www.ted.com/talks/r_a_mashelkar_breakthrough_designs_for_ultra_low_cost_products",622593
264,"Historian and diplomat Joseph Nye gives us the 30,000-foot view of the shifts in power between China and the US, and the global implications as economic, political and ""soft"" power shifts and moves around the globe.",1095,TEDGlobal 2010,25,Joseph Nye,Joseph Nye: Global power shifts,1,1288084080,Diplomat,"['china', 'culture', 'economics', 'global issues', 'government', 'peace', 'politics', 'war']",Global power shifts,"https://www.ted.com/talks/joseph_nye_on_global_power_shifts",954049
91,"Chef Barton Seaver presents a modern dilemma: Seafood is one of our healthier protein options, but overfishing is desperately harming our oceans. He suggests a simple way to keep fish on the dinner table that includes every mom's favorite adage  -- ""Eat your vegetables!""",566,Mission Blue Voyage,35,Barton Seaver,Barton Seaver: Sustainable seafood? Let's get smart,1,1288169880,Chef,"['environment', 'fish', 'food', 'oceans', 'sustainability']",Sustainable seafood? Let's get smart,"https://www.ted.com/talks/barton_seaver_sustainable_seafood_let_s_get_smart",556032
83,"What's the difference between a pest and a bug? Shimon Steinberg makes the case for using good bugs to fight bad bugs, avoiding chemicals in our quest for perfect produce.",923,TEDxTelAviv 2010,24,Shimon Steinberg,Shimon Steinberg: Natural pest control ... using bugs!,1,1288253220,Entomologist,"['TEDx', 'agriculture', 'green', 'insects', 'nature', 'technology']",Natural pest control ... using bugs!,"https://www.ted.com/talks/shimon_steinberg_natural_pest_control_using_bugs",368770
144,"Using animation, projections and her own moving shadow, Miwa Matreyek performs a gorgeous, meditative piece about inner and outer discovery. Take a quiet 10 minutes and dive in. With music from Anna Oxygen, Mirah, Caroline Lufkin and Mileece.",671,TEDGlobal 2010,34,Miwa Matreyek,Miwa Matreyek: Glorious visions in animation and performance,1,1288349340,Multimedia artist,"['animation', 'art', 'design', 'performance', 'technology']",Glorious visions in animation and performance,"https://www.ted.com/talks/miwa_matreyek_s_glorious_visions",829399
343,"We're bringing gameplay into more aspects of our lives, spending countless hours -- and real money -- exploring virtual worlds for imaginary treasures. Why? As Tom Chatfield shows, games are perfectly tuned to dole out rewards that engage the brain and keep us questing for more.",988,TEDGlobal 2010,30,Tom Chatfield,Tom Chatfield: 7 ways games reward the brain,1,1288603020,Gaming theorist,"['culture', 'education', 'entertainment', 'gaming', 'technology']",7 ways games reward the brain,"https://www.ted.com/talks/tom_chatfield_7_ways_games_reward_the_brain",1021573
834,"David Bismark demos a new system for voting that contains a simple, verifiable way to prevent fraud and miscounting -- while keeping each person's vote secret.",422,TEDGlobal 2010,36,David Bismark,David Bismark: E-voting without fraud,1,1288685640,Voting system designer,"['culture', 'democracy', 'design', 'global issues', 'government', 'politics', 'technology']",E-voting without fraud,"https://www.ted.com/talks/david_bismark_e_voting_without_fraud",543551
58,"Aboard Mission Blue, scientist Greg Stone tells the story of how he helped the Republic of Kiribati to create an enormous protected area in the middle of the Pacific -- protecting fish, sealife and perhaps the island nation itself.",1035,Mission Blue Voyage,28,Greg Stone,Greg Stone: Saving the ocean one island at a time,1,1288770540,Oceanographer,"['global issues', 'mission blue', 'oceans', 'science', 'submarine']",Saving the ocean one island at a time,"https://www.ted.com/talks/greg_stone_saving_the_ocean_one_island_at_a_time",454323
124,"In the quest to map the brain, many scientists have attempted the incredibly daunting task of recording the activity of each neuron. Gero Miesenboeck works backward -- manipulating specific neurons to figure out exactly what they do, through a series of stunning experiments that reengineer the way fruit flies percieve light.",1054,TEDGlobal 2010,28,Gero Miesenboeck,Gero Miesenboeck: Re-engineering the brain,1,1288824240,Optogeneticist,"['biology', 'brain', 'neuroscience', 'science']",Re-engineering the brain,"https://www.ted.com/talks/gero_miesenboeck",611081
226,"Musical innovator Andrew Bird winds together his trademark violin technique with xylophone, vocals and sophisticated electronic looping. Add in his uncanny ability to whistle anything, and he becomes a riveting one-man orchestra.",1159,TED2010,28,Andrew Bird,Andrew Bird: A one-man orchestra of the imagination,1,1288967040,Musician,"['entertainment', 'live music', 'music', 'performance']",A one-man orchestra of the imagination,"https://www.ted.com/talks/andrew_bird_s_one_man_orchestra_of_the_imagination",1231423
156,"Designer Emily Pilloton moved to rural Bertie County, in North Carolina, to engage in a bold experiment of design-led community transformation. She's teaching a design-build class called Studio H that engages high schoolers' minds and bodies while bringing smart design and new opportunities to the poorest county in the state.",1003,TEDGlobal 2010,29,Emily Pilloton,Emily Pilloton: Teaching design for change,1,1289229480,Humanitarian design activist,"['design', 'education', 'poverty']",Teaching design for change,"https://www.ted.com/talks/emily_pilloton_teaching_design_for_change",943245
74,"Civil wars and ethnic conflicts have brought the world incredible suffering, but Stefan Wolff's figures show that, in the last 20 years, their number has steadily decreased. He extracts critical lessons from Northern Ireland, Liberia, Timor and more to show that leadership, diplomacy and institutional design are our three most effective weapons in waging peace.",1055,TEDGlobal 2010,24,Stefan Wolff,Stefan Wolff: The path to ending ethnic conflicts,1,1289314740,Ethnic conflicts scholar,"['Africa', 'iraq', 'peace', 'violence', 'war']",The path to ending ethnic conflicts,"https://www.ted.com/talks/stefan_wolff_the_path_to_ending_ethnic_conflicts",307628
850,"Aaron Huey's effort to photograph poverty in America led him to the Pine Ridge Indian Reservation, where the struggle of the native Lakota people -- appalling, and largely ignored -- compelled him to refocus. Five years of work later, his haunting photos intertwine with a shocking history lesson.",927,TEDxDU 2010,36,Aaron Huey,Aaron Huey: America's native prisoners of war,1,1289401020,Photographer,"['TEDx', 'culture', 'history', 'photography', 'poverty']",America's native prisoners of war,"https://www.ted.com/talks/aaron_huey",1347633
